"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"a794f2517e820527a579432e1811a632","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Desulfuromonadaceae",NA,NA
"2a2004a41d5bf7e70d8717b2343f2e01","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Desulfuromonadaceae",NA,NA
"8d384c860e4889612c7bfe51a945903a","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Desulfuromonadaceae",NA,NA
"5c0b81de0900d5148bcb713ef8905aea","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Desulfuromonadaceae","Desulfuromonas",NA
"41eb609f16f3f6179003ddf869a725ec","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Pelobacteraceae",NA,NA
"77177fcc539996e9133a828ddecd2104","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Desulfuromonadaceae",NA,NA
"5d27fee820c159965d1a4d4fb21df1be","Bacteria","Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
"2810114789f6b58d9ef248e9ecfee106","Bacteria","Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
"e6160be4c15bc3e74dbd476e7dc29977","Bacteria","Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
"ab2f7a966e48819db45346d2ff202d9d","Bacteria","Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
"e096e24d05cf1d207b06aa88e2b4c3ba","Bacteria","Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
"eddaa30d3a8a760469bc2cf8bbe97287","Bacteria","Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
"8b5dfa287c2bb3e1533fb52af005a8ec","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales",NA,NA,NA
"2c4b6fb865aa3a6fee61cbeff0d7e0ac","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"488c5843eaf893357a644099825eb719","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales",NA,NA,NA
"22deff7354a2880125e6ab83a96a3712","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales",NA,NA,NA
"beabf939b8659dd3912251f3e1be3015","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales",NA,NA,NA
"799df19c621d136eee8aba84bbe5fbf5","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales",NA,NA,NA
"7d0721a5fcc8bd9e71f5b181aaf46c6b","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales",NA,NA,NA
"478f93dfdde28ccf7c46c3b19a3fdf09","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales",NA,NA,NA
"f2fdb51a04e6b94a71f11d1a92caa9bb","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales",NA,NA,NA
"61bdbbc348b1b0ab530a4cdde32360b2","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
"75a55fd0e6890169265d4f5a329317f4","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales",NA,NA,NA
"420532f2da90013796a26c41a4a22182","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales",NA,NA,NA
"80fe2c89f27cf13940745a577a987b52","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"b28fbd391e449af2b355031a3c56d759","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"ca8b1cf913ffd15625d0428fed4014ce","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"5b138c354335992c906f27473a5a82c6","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"a6821f2cb4fd26e838a5243fed998dcd","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"1fa203f071b9412d1c915a55d76b4c8b","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"75428e77963e2d2f20e1b31deac45155","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"ef9b60f30c75c6649518577f86af283a","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"ab6128a4a5d9191fa48f2a1ab6c629c8","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"6ab7a1292dbb834e337439059c8bb3d8","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"b4530359b88859cdf6a82a9381aaa7f1","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"f6daefb190bc010e652976b2f93508fc","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"eff03dd8c12bae6e57adbf8a0408dfbe","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"42e2e923d76255f49d733509548e2552","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"7e321b9305deac2885274e06254cc714","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"7e5025cccacda84b19e33e10c1512983","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"268f1d5cb14fe08e976c29fbb94e6ff9","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"b5c441151e85defe6d878fb5d7a93d1a","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"cf1750bac5c24b2e34181ac4469abadb","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"5b87b48c84f06456dd58c38fb7223e7a","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"aa8aa8437f5afb343fcc2db063910bce","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"69434663f58c14737271fbe4da9af34e","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"0ced24ed46160394755781deebb41a80","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"1aebff283644c16ea34fe1b5b0559219","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"b2749da91444210211a79323ab4f4c20","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"6920b493214c1da5bc1f9e9a14a53f87","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"8e35f211e7b17541595a2ee42b419a6a","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"429c65ededef61bca89ebc587b4f4056","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"21904c61d49b5abfe5efbb82ce80263d","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"d9ce42d085c28bc8a42c7c85277be046","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"d5439c57e2c461bb90e79050092dfecc","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"0e2b8a7238e5fc632151048d31ba5c55","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"1963e36d6aa8550c1f923d3a80b0499d","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"b4da4a212f15512ee484ffdb92d60f72","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"070affe048c82bfa58b9b7ee454cd2eb","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"d7e744352c8808c0bf4ad5736c8a947a","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"dc401ea10659eded11828d99b7e541c7","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"5723251b71a995b723b4ec41b8872533","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"5ce58672911220ff43420539eb0e9203","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"87c3a18fa21ca38364bec8e05d0871ef","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"91664d6e884a18854b8e7a8247210f74","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"45aaa3a82c20f8d978ff1786deac878f","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"bca7dcd871daeae00463379720a5c8b3","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"9795bd8556a19aeb8299e0bb59484ca3","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"b4be5b3341d4f063760193b2270c2c27","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"db40c474207867ecb9016759d3bb9e76","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"e8acfa9bdea9b4e4d53934d4a27dab21","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"499681834d5c44093ec8ec40d9feb973","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"d2c87f563b63261eb549c504794fa0dc","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"bf63dc9a4bd6e66fee304480aca71553","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"75af39298e55b8f0413c1e32a749a6eb","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"20ab727319a05e6ddbaffcbe2046645c","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"f8fbfb6a1026bba93cd41ca44bb1faf9","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"e9e88c8891feacc9e68359a3aa29db57","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"3c33a6bdd14d3c6630620a746cc3336f","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"779e43fc732bbcad30d54c01ce472be3","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"e000171864cb12b322632c43b20f9962","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"ecfffc36d2111fdbc62553b2fb4f161a","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"d12dfe10cf5ebc4c87462f498d880cd0","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"5d62968981a587ebadeec1e807144019","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"e6b0387d23f25311b262c1a57ec38d26","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"cfd4ea9cae04e0da49b8c16890f972b4","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"cf5f1c8f0a8808129ed0de8f0d8d8235","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"8efcc84f598e7933d8252214a5e54a97","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"449160957dfe29894b5473c20332537b","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"489015252d2532e5d8e333caf816d143","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"b3d3fab788957f74dd7e9db4748e9c56","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"05ce5465a9ab7ee3ae66e110339c2ace","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"b39801a2a1e1ea24ef15829825f83a29","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"16e62d0b0060ee36e5d0812e8d21bc0b","Bacteria","Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
"d9f15c50d9d0fbe997d19d104b2331cd","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"3542fed9eca7ab0e8de9109ff22781b3","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"156fc01c2b4c512d5b99fd0bd9fb49a5","Bacteria","Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
"3cd41e2e3dff4484bb02ddfe9b9a2fe4","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"772a2db8868665b8ec6767967385e275","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"74441de7ad644e6127af1cb46ec1c7ff","Bacteria","Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
"449e2e722d28bd1a89c00d95d488ea08","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"102f7fbc88506ff7512aab8c74a3e431","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"ad2eec17fe539a87a1bcc9d87c7b22a7","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"5a838598a7af856abae22782425b45f5","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"c47183a6a16a6395c67f9772ac0d57bf","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"fe507c0f5d13aa82b37ae9602f09b839","Bacteria","Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
"d11f6a51e1c637e6931500a312fdf4cc","Bacteria","Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
"4e0053d6f1c7872eb0dcf5f4c1324f94","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"6f162effe145586ee5533ca4dfea27e9","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"d9b40731247f96a461b86aeb2f88a33a","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"ff83a88d87a18c6b3c08c22b55744ff0","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"b99339218c92cd8c5fa40c54bffd9165","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"3d7c24902bbcfb464cf1ee8faf59fce1","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"7fc0fd03dc7b86ed5d1379dbe89de295","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"bd5ab62d78ea8234c9f4414049145937","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"0ed581d10cc2932bb6d1cb7488ea7970","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"07218a6e3ec052ee95b3f5afaa506d8c","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"0453ffb9c1e44751f1864d6697986d3c","Bacteria","Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
"0d090297c40cb74fda375df6a03eb8f8","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"73640617f6079d663de45b85c1f51e7c","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"3d403642e85e836e7862f8057dfe3c18","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"2082487cce4453bd85a3f783411527ce","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"c31f3d05f733e6f3b62f2dc259ed8447","Bacteria","Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
"1aafcc2586673a3fd1bf25fd687e6298","Bacteria","Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
"ca993cf5ea29d4ffcf6021f7c5468ec3","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"f8cccf37ea735ba8f48ced6651810ca8","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"a823c9bac6315f4ca7efb9cd76e918ea","Bacteria","Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
"e8a180ec70befc2aaa1dd16a31f264f2","Bacteria","Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
"326442832ccb8c51d8d9e374d9fbcd3e","Bacteria","Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
"0b80420174bf676d4792b02a644142f5","Bacteria","Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
"d68e993d2f4f9961b3b571074bad73dd","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"c3345f789632d1b3bb65bff6e7a09865","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"1de8acb2e52035a6f5c640ba287c0b97","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"b7458faad261ade0919eede1a8ade989","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"59dcb7e671feec386e8e185055a3879e","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"14dc13a3df991b2f8aff0467e7658233","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"549020fe0fb1da3fe417ab00102eb78b","Bacteria","Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
"4fa90e948c38ebfaa465c279893a67c2","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"0caff4f403f4012a751126d7065e0d7f","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"2e5315036947a9dc88d2e71a19e0cab9","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"a048826d3e1c952b203cd9fded9e3453","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"c77acd99c1bc7bfa371baf774804afeb","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"edf7f0399fe63ed4f815d9a38477e953","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"f4f48dc02b4599e6daf8c5970c49c0c4","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"d0011c83f2a7e40a797bfc88a0e9b2af","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"48f5a33eca54e0b8166f230131345f2f","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"5b265db47964d1189999b0590911e231","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"641ea881218550de462e102e56c6aa90","Bacteria","Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
"05e73260470888c94fea8cd887d56df7","Bacteria",NA,NA,NA,NA,NA,NA
"af0484bc6a72135da517a7613742bfff","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"5f6dcd2833565c0f880783f6f2a4c7ba","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"32327e9e2cbbdf3088570c929442cf42","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"f2b8358bca3d3a505f551b32424ef33d","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"c250b7709a5a4618e69ce9ddcb82c23e","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"234c49b572dfe5c761b92b9e93365ce9","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"c29fe1f50990fbd6c0486f693f6cd8fc","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"6c17178740eb3111e7811dd80f1537f6","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"90e522b01ab18f53d8398e2450a4a67c","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"3c50866ee59ff2016c648233f21a2d0b","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"76cdd21c3694c37ce84889a5d288b501","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"7ab487d9b0cf5b14434ba92c15f89a73","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"c8272930b004b0909e9eff8c3c8fb3dc","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"565d1589041ddffcf9ba6653dee05720","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"b4a9c78467a9e703487d2e61247a050a","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"880cbc351b13e230e079b9cbdedf1b77","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"e2f249cd5d4fa8f3504ede9739d0c5a2","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"8229162ea813a3f25be1ab7f5ed3693f","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"bcf7ac3a379213ef96de2c60e0606506","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"f19292e3548309099336fbd37f78bc35","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"14d4ff6aa2eb666e20b3e7237e6ccdfd","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"402b09df1c1aa415e6b20429c585a589","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"f4b18cc70f43ca1beb10bc6644effd5a","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"adf08c27965cfe166dcaf9b7f5089d4e","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"596ce396bbc3d69a7d77afb21cab36f8","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"60b01b188e3122b2498b69d4eaa726d7","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"11293a822ab192f7b63353f58208d324","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"87ec417f8da1edc66212f45cfefee358","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"7ac52f7ee575cbb6f8fd7e0993740f81","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"96eefa579e44b632d95e84494e7f0c7f","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"3d660dbcc50c9f54254895684862e2dc","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"b71801f9b21fc95f498b5995bd69b653","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"1baf61e94608705490a0e7477a71b786","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"9e3b471510424754452feb5fc90ecd1b","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"64a4b6bd3af10a2b3dd54e0629101279","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"d23f740f01da1ea4756713f1606f1094","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"4171e5e7042a23c81377fdedebac0997","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"9f687065c8e5a36788c380433e25f07e","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"1d29b4f62236aa57b72751f3dfb5e22c","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"6fce8cb521dce5e8ce7889ae2734add9","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"be0e97fa9ee922841fed156bb8bd919f","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"7e897f378110aa4f7ee412b9980dc2da","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"06007586e6a0351dcf1b43d9cc9d098c","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"684493a0ee904dfeff6b683ffe68339d","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"7ad2a928ef7313d3d44d79e718dd2f6d","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"52e92d7654c1e7eb816e1f5a63fc5571","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"8e270fccaf4b9e1ff52695e3e8727d27","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"7b51247b86bcd037fd0692a8fa2d9dc8","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"4574e3cdb08940db8c4e5b9f506d5028","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"009108cb966bed18cadd87dd58f9096c","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"289e8652c85ddfa95e452f065f5037e1","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"4c006ab1018b15153a58a2bbb715094d","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"df78f54fa9a17d84f4333c06c0f64dde","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"e2b04c241932d67dd9b8d946f871ec35","Bacteria",NA,NA,NA,NA,NA,NA
"21dc7b6320204165685d533bfe4065a2","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"c4b2eba89f86e27cb167b521d1981188","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"79a728ffe58b21abe7b709fd54fcce1b","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"53e80534be6d8e40d4b4c0e199839784","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"13f77e3493515b58df41b7c188c6c9ea","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"c8f9704c3ccf8dbb2ded9a4776687672","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"8cc9accd28b84dec28318bcf0c5969df","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"c2156a35cc82f62d01e9bea4a520c413","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"e3bc809ed04e3c362297a536e8bb8aca","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"aa26422b2535ce6c938b5bf5cbca8aa1","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"c33444d25f864a66fbf60309d251f906","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"3a0ee9ad3bb887cb0033023bab2b96c6","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
"f3336384a99949ed813bb316fdcad101","Bacteria","Proteobacteria","TA18","PHOS-HD29",NA,NA,NA
